app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
50130,0,0,2020-04-09,True,42.8,476492,34773397
203160,0,0,2020-04-16,True,9.3,476492,34348441
34330,0,0,2020-10-29,True,22.2,476492,33750637
1286830,0,0,2020-11-03,True,34.6,476492,21239885
20920,0,0,2020-12-01,True,30.6,476492,34620733
444090,0,0,2017-06-22,False,0.8,479215,20539342
393380,12,0,2017-06-22,True,208.1,479215,22551196
505040,0,2,2017-06-22,False,10.2,479215,29675842
242700,0,2,2017-06-22,True,14.3,479215,34741678
22600,0,0,2017-06-22,True,17.9,479215,35528414
302510,0,0,2017-06-22,True,11.0,479215,38438656
365590,0,0,2017-01-25,True,155.0,479593,10932925
356190,2,0,2017-10-09,True,73.8,479593,23975085
582160,0,0,2017-10-26,False,1.3,479593,25403590
379430,0,0,2018-02-18,True,212.8,479593,25805558
261550,0,0,2020-03-30,True,80.4,479593,23595538
220200,0,0,2014-11-02,True,743.0,479779,12557724
242920,0,0,2015-01-31,True,223.0,479779,38687685
346010,0,2,2015-02-08,True,12.2,479779,16807631
394360,8,0,2016-06-08,False,638.9,479779,1525079
281990,2,0,2016-06-28,True,822.9,479779,17877652
415200,0,0,2017-01-02,True,314.2,479779,31160214
251570,35,129,2017-12-02,True,326.8,479779,3667979
674020,2,0,2018-10-21,False,1.0,479779,19176306
244850,3,0,2019-06-25,False,400.1,479779,5761413
251060,0,0,2019-11-03,True,84.8,479779,16687934
107410,0,0,2019-11-17,False,220.4,479779,2238442
393380,0,0,2020-02-01,True,585.9,479779,16438607
591370,0,0,2020-05-11,True,66.3,479779,11180852
1161580,0,0,2020-06-22,True,29.3,479779,12782319
637090,0,0,2020-07-01,True,51.9,479779,15410078
233450,4,0,2020-07-18,False,345.5,479779,8563552
1158310,0,0,2020-09-13,True,56.1,479779,18808817
214170,0,0,2019-01-06,True,211.1,484128,36926481
275850,3,0,2019-06-27,True,22.8,484128,5502444
291650,0,0,2020-02-11,True,155.7,484128,10291258
560130,0,0,2020-03-08,True,113.3,484128,9491397
314160,10,0,2020-07-26,True,463.8,484128,10353425
22330,0,0,2020-10-16,True,384.3,484128,15841811
225080,0,0,2020-06-15,True,0.4,484516,35762781
12200,0,0,2020-08-17,True,11.6,484516,22202417
485610,2,0,2020-10-26,True,74.9,484516,32947290
322330,2,0,2020-10-28,True,11.0,484516,33777156
1128810,0,0,2021-01-14,True,5.2,484516,27127096
329110,0,0,2021-09-04,True,463.3,488788,27580184
987840,2,0,2022-01-28,True,103.9,488788,10861862
291650,0,0,2022-03-26,False,14.1,488788,15632272
105600,0,0,2020-05-20,True,376.4,495003,5235644
412020,0,0,2020-05-25,False,10.1,495003,7424516
620980,0,0,2020-06-16,True,45.2,495003,1402580
440,0,0,2020-05-21,True,874.5,495467,22340896
714010,0,0,2020-05-21,True,38.9,495467,23518205
377160,0,0,2020-07-04,True,75.7,495467,36165692
418460,0,0,2020-09-14,True,84.8,495467,24733817
386360,0,0,2020-09-24,False,53.2,495467,20496935
420290,0,0,2019-12-25,True,53.0,496063,11905313
48700,0,0,2020-02-21,True,186.4,496063,14724908
34030,0,0,2020-08-19,True,49.1,496063,16937132
420,0,0,2017-06-22,True,7.8,497442,34716636
234650,0,0,2019-01-24,True,55.8,497442,31142742
380,0,0,2019-04-04,True,8.1,497442,34230925
304390,0,0,2019-04-06,False,11.6,497442,34359139
508900,0,0,2019-04-10,True,2.2,497442,32937567
575640,0,0,2019-04-10,True,3.0,497442,39477323
292030,0,0,2019-04-11,True,989.0,497442,36269299
20900,4,0,2019-05-01,True,188.0,497442,35320057
435150,5,0,2019-10-18,True,785.1,497442,26955782
300550,0,0,2019-12-09,True,40.0,497442,31268531
55230,0,0,2019-12-25,True,40.7,497442,27549979
206420,0,0,2020-01-10,True,32.7,497442,35391654
41700,0,0,2020-01-16,True,46.3,497442,31074553
270370,0,0,2020-06-12,True,81.3,497442,29047692
20920,0,0,2020-06-15,True,155.9,497442,27495060
601220,3,0,2020-06-28,True,4.2,497442,32714116
2100,0,0,2020-08-26,True,19.9,497442,31425499
379430,0,0,2021-04-28,True,230.0,497442,36221116
234140,0,0,2021-06-26,True,54.0,497442,26709165
362890,0,0,2021-07-09,True,17.7,497442,26250023
377160,2,0,2021-09-06,False,966.0,497442,36140895
65540,0,0,2021-10-29,True,47.8,497442,31976275
489830,0,0,2021-11-03,False,9.0,497442,20112586
356190,0,0,2022-01-18,True,97.0,497442,22218292
238210,0,0,2022-01-29,True,25.5,497442,30000932
582660,0,0,2022-05-09,True,201.2,497442,21627310
952060,0,0,2020-06-25,True,17.6,498656,26447638
635260,0,0,2020-10-03,True,44.4,498656,25312584
34330,0,0,2022-01-09,True,36.4,498656,33770587
244210,4,0,2020-11-07,True,138.5,498862,26178738
211500,0,0,2021-01-16,True,10.1,498862,35324517
921060,0,0,2021-03-16,True,3.8,498862,37456084
10,0,0,2018-01-30,True,11.3,499038,27662810
240,0,0,2018-11-22,True,112.1,499038,23640300
371660,0,0,2019-02-10,True,34.8,499038,22907345
440,0,0,2019-12-21,True,523.8,499419,21512580
333930,0,0,2020-01-15,False,0.8,499419,28262093
700330,0,0,2020-01-23,True,1.0,499419,39939559
304930,0,0,2020-01-28,True,4.3,499419,11084697
550,2,0,2020-02-01,True,63.3,499419,20519657
20,5,8,2020-02-06,False,0.2,499419,30851243
314160,0,0,2017-02-21,True,10.8,499754,10115133
270880,0,0,2019-10-31,True,156.1,499754,1470313
1213210,0,0,2022-11-29,True,2.1,499754,7826199
219990,0,0,2022-11-29,True,0.8,499754,12888449
1237970,0,0,2020-08-26,True,48.3,501316,19188560
1085660,0,0,2020-11-08,False,138.8,501316,17595995
677620,0,0,2021-08-11,False,10.3,501316,30971956
39210,2,0,2021-10-07,True,171.1,501316,4422491
1229490,0,0,2022-01-17,True,35.4,501316,13741764
1714040,0,0,2022-03-26,False,2.8,501316,14641744
213610,0,0,2020-04-25,True,49.6,504961,10191341
71250,0,0,2020-05-10,True,5.1,504961,19766224
71340,0,0,2020-06-25,True,11.7,504961,17802735
433340,0,0,2021-11-05,True,113.9,504961,8769633
22380,0,0,2020-12-09,True,315.0,505773,15590149
960090,0,0,2021-09-24,True,143.4,505773,12395868
1782210,0,0,2021-11-08,True,6.7,505773,29894116
1449850,0,0,2022-03-24,True,436.9,505773,928410
220,0,0,2020-07-23,True,16.9,506592,36364349
412020,0,0,2020-11-27,True,11.3,506592,26038080
3590,0,0,2020-12-19,True,34.8,506592,36460694
105600,0,0,2015-08-12,True,711.6,507351,23143052
268500,0,0,2016-11-23,True,331.6,507351,17889836
275850,2,0,2018-08-01,True,147.3,507351,597042
238960,0,0,2019-06-30,True,391.6,507351,25095377
412020,0,0,2019-11-27,True,29.1,507351,7891062
1057090,0,0,2020-03-11,True,19.9,507351,24660813
753640,0,0,2021-10-20,True,20.7,507351,19806604
107410,0,0,2019-06-28,True,62.0,508679,1173051
413150,3,0,2019-11-26,True,62.2,508679,3508250
976730,0,0,2020-11-29,True,111.7,508679,3372631
302670,0,0,2021-09-03,False,11.5,508679,9394271
291550,0,0,2021-12-27,True,97.6,512829,183612
431960,0,0,2021-12-27,True,848.6,512829,380185
440,0,0,2021-12-27,True,55.5,512829,6235030
294100,0,0,2021-02-18,True,717.3,513653,1112821
255710,0,0,2022-03-22,True,120.2,513653,580635
881100,0,0,2022-04-18,True,266.1,513653,7797422
792220,3,0,2020-03-09,True,2.0,516602,39245819
843380,0,0,2020-07-26,True,291.9,516602,14843654
1175140,0,0,2020-08-11,True,13.5,516602,33307410
274170,0,0,2020-09-30,True,23.6,516602,24688725
219150,0,0,2020-10-02,True,14.7,516602,20698449
629760,0,0,2020-10-20,True,88.1,516602,20933881
374320,0,0,2021-02-16,True,919.3,516602,10864135
892970,0,0,2021-03-08,True,142.8,516602,26855556
674940,0,0,2021-03-23,True,15.6,516602,25230894
2990,0,0,2021-05-18,True,45.4,516602,29361720
1625450,2,0,2021-07-06,True,45.5,516602,27899460
1139900,0,0,2021-08-18,True,20.5,519943,16010116
1306630,0,0,2021-11-01,True,13.5,519943,35165285
32370,0,0,2018-05-07,True,6.3,520210,18874765
582010,0,0,2019-05-10,False,2.4,520210,19033261
1930,3,2,2019-05-30,False,3.7,520210,33202163
356190,0,0,2019-11-12,True,139.0,520210,10521523
637650,0,3,2019-11-30,False,6.6,520210,15464639
289070,0,0,2019-12-24,True,56.1,520210,15047320
525480,0,0,2019-12-30,True,54.0,520210,14350099
238960,0,0,2020-02-22,False,121.4,520210,4335540
212160,2,0,2020-03-31,False,67.8,520210,13389469
392110,0,0,2020-10-15,True,92.2,520210,9323913
524220,0,0,2020-10-19,True,24.3,520210,8381392
594570,0,0,2020-10-24,True,194.2,520210,16292443
1056640,0,0,2020-11-05,True,21.1,520210,12353410
367500,0,0,2020-11-19,False,19.9,520210,19011109
228280,0,0,2020-12-08,True,94.0,520210,16585868
582660,0,0,2020-12-20,True,809.7,520210,2725850
226840,0,0,2021-09-16,True,91.2,520210,18064040
223850,0,0,2021-11-07,True,19.9,520210,19889591
234140,0,0,2021-12-01,True,1.3,520210,18464138
257350,2,0,2021-12-04,True,16.0,520210,16623784
1238040,0,0,2021-12-11,True,45.0,520210,9770823
1222690,0,0,2021-12-19,False,23.0,520210,15837727
678960,0,0,2021-12-21,False,4.7,520210,9446745
1172380,0,0,2021-12-24,True,18.3,520210,7949593
70,0,0,2022-03-16,True,5.9,520210,10003769
1295510,2,0,2022-03-25,False,43.7,520210,17690958
219990,0,0,2022-04-09,True,277.1,520210,14064625
899770,0,0,2022-05-06,True,63.2,520210,7696986
638230,0,0,2022-06-24,True,2.1,520210,6710587
601150,0,0,2022-06-26,True,5.4,520210,33921616
39120,3,0,2022-07-22,False,3.3,520210,31824043
291650,0,0,2022-08-07,True,79.5,520210,10129163
710920,3,0,2022-09-05,True,28.3,520210,31019021
560130,0,0,2022-09-17,True,16.7,520210,9508716
550,0,0,2022-10-22,True,12.1,520210,24378844
552500,0,0,2022-11-11,False,0.6,520210,8392588
319630,0,0,2016-04-20,True,58.3,521617,21369456
270170,9,12,2017-06-07,True,28.2,521617,27983149
220240,0,0,2017-11-23,True,41.1,521617,16878727
208140,0,0,2013-06-30,True,23.0,523462,39642663
234650,0,0,2013-07-26,True,67.3,523462,31319600
232790,3,0,2014-01-16,True,10.8,523462,32712604
225080,0,0,2014-01-16,True,3.2,523462,35873314
282070,2,0,2014-12-12,True,49.0,523462,38761769
235540,3,0,2015-12-26,False,1.5,523462,32152193
242760,16,0,2016-06-05,True,32.5,523462,33495124
294100,56,2,2016-07-15,True,618.5,523462,25014632
489830,2,0,2016-10-30,False,52.4,523462,10723973
363680,5,0,2016-11-18,True,24.2,523462,29218559
493340,6,0,2016-12-04,False,1.2,523462,34448540
637090,9,0,2018-05-02,True,205.5,523462,25553521
323190,34,4,2018-10-07,True,34.4,523462,20439838
289070,26,2,2018-11-30,False,68.6,523462,15256441
640820,0,0,2019-06-29,True,61.9,523462,34690231
492720,0,0,2020-05-10,True,32.2,523462,35978605
604540,3,0,2020-12-02,False,1.0,523462,38554375
230190,0,0,2021-04-14,True,4.6,523462,24110544
892970,0,0,2021-04-09,True,57.5,523812,27641821
410900,0,0,2021-04-16,True,13.3,523812,25120542
379720,0,0,2021-08-16,True,6.5,523812,23930978
477160,0,0,2020-04-09,True,25.0,523998,20315412
374320,0,0,2020-04-19,True,143.1,523998,21109070
774171,0,0,2020-06-12,True,6.4,523998,25636617
733070,0,0,2020-08-02,True,17.0,523998,40150635
367580,0,0,2020-08-05,True,3.7,523998,32355181
552990,0,0,2020-08-12,True,12.2,523998,22127590
324160,0,0,2021-08-26,True,21.0,523998,26907429
880950,0,0,2021-09-01,False,6.9,523998,32326814
431960,0,0,2020-04-28,True,86.1,525140,2426746
47890,0,0,2020-06-18,True,49.2,525140,7466331
945360,0,0,2021-05-03,True,5.1,525140,13708969
8190,0,0,2020-03-05,True,41.6,526611,35350546
6880,0,0,2020-10-21,True,3.0,526611,29639418
231430,0,0,2020-10-21,False,4.8,526611,33421437
1113560,0,0,2021-04-27,True,8.7,526611,25992082
540840,0,0,2021-04-30,False,4.0,526611,30995676
524220,2,0,2021-05-02,True,100.0,526611,23693810
620980,11,0,2022-01-31,True,41.8,526611,25638013
1388880,333,140,2022-02-09,True,1.0,526611,24593924
239030,0,0,2015-10-15,True,20.8,527985,5878598
262060,0,3,2016-02-19,True,239.8,527985,7675051
428550,0,0,2016-08-23,True,7.4,527985,11787305
364360,2,0,2017-03-31,True,141.1,527985,5941230
367520,5,0,2017-07-20,True,66.9,527985,4353343
21130,0,0,2020-09-30,True,18.3,528839,31777817
349040,0,0,2020-11-11,True,33.0,528839,38651125
383080,0,0,2015-09-06,True,0.3,529129,32996884
304930,0,0,2015-12-15,True,1.6,529129,17908536
313740,0,0,2015-12-15,True,0.9,529129,37313757
292030,158,243,2015-12-26,False,9.2,529129,2265386
570,0,0,2016-02-09,True,644.9,529129,18114907
383980,0,0,2016-11-01,True,389.5,529129,6577766
105600,0,0,2020-08-18,True,99.2,529646,21000028
304390,6,3,2020-09-12,True,714.1,529646,10895243
218620,0,0,2020-12-03,True,117.0,529646,10553259
431960,0,0,2020-11-05,True,403.6,530901,2095104
683320,0,0,2021-01-13,True,11.0,530901,14805678
730,0,0,2020-06-26,True,58.4,533045,3210029
291550,0,0,2021-07-15,True,20.4,533045,5797141
205100,0,0,2017-06-30,True,231.4,533398,13043852
49520,0,0,2020-01-22,True,564.6,533398,7301083
412020,0,0,2020-03-05,True,33.6,533398,7280307
397540,0,0,2020-03-14,True,676.9,533398,2441611
570,0,0,2015-06-15,True,4.8,534519,18120513
333930,0,0,2015-06-15,True,11.0,534519,39822741
49520,0,0,2016-04-12,True,195.6,534519,18421359
234140,0,0,2016-07-02,True,95.7,534519,18544678
306130,0,0,2016-11-27,False,92.8,534519,5197351
311340,0,0,2016-12-13,False,4.5,534519,35661157
588430,0,0,2017-05-09,True,12.1,534519,9104216
241930,0,0,2017-10-20,True,51.9,534519,26757341
329430,0,0,2019-11-29,True,1.8,534519,18006871
440,0,0,2019-11-05,True,257.7,534889,22527626
700330,0,0,2019-11-08,True,8.0,534889,40211295
232090,0,0,2019-12-26,True,77.4,534889,8794154
10090,0,0,2020-04-11,True,95.9,534889,26257562
544810,0,0,2020-04-16,True,1.4,534889,16213901
22380,0,0,2021-05-07,True,84.6,536038,2174897
552100,0,0,2021-05-07,True,50.1,536038,16817350
365670,0,5,2021-05-07,False,313.9,536038,38131351
1174180,0,0,2021-09-22,True,130.3,536038,1041922
1229490,0,0,2022-09-20,True,50.2,536038,12786147
284160,0,0,2022-10-06,True,5.9,536038,583712
238460,0,0,2022-10-06,True,11.5,536038,16263448
1238840,0,0,2022-10-06,True,10.7,536038,18258929
648800,2,0,2021-02-18,True,20.5,543458,27039485
1625450,20,22,2021-11-30,True,0.8,543458,28931946
1987080,0,0,2022-11-26,True,5.7,543458,24463905
391540,9,0,2016-09-03,False,18.4,545582,7958822
291550,0,0,2017-05-09,False,14.2,545582,4608020
359550,2,0,2017-08-01,True,637.3,545582,690685
377160,0,2,2017-09-01,True,256.2,545582,5402095
550,0,0,2019-11-02,True,12.5,548835,22837413
218620,0,0,2020-07-07,True,74.7,548835,10693728
230410,0,0,2020-11-29,False,360.0,548835,33630127
1263370,0,0,2021-03-20,True,3.2,548835,32539974
1451940,3,0,2022-02-11,True,4.4,548835,25029734
544810,0,0,2020-06-30,True,6.5,549657,27162407
1289310,0,0,2020-06-30,True,7.0,549657,40581871
413410,3,4,2020-07-04,True,25.4,549657,33962619
242860,0,0,2020-08-16,True,124.2,549657,35218641
33230,3,0,2021-03-08,True,32.7,549657,22351315
34330,0,0,2021-11-10,True,86.4,549657,33820787
379720,0,0,2017-01-02,True,108.4,549998,10435225
241930,0,0,2017-11-28,True,27.4,549998,27540839
208650,0,0,2018-11-05,True,36.3,549998,36256722
221100,0,0,2015-02-19,True,661.2,550923,18216681
578080,0,0,2017-05-28,True,133.9,550923,14446221
657200,0,0,2017-11-25,True,2.8,550923,19885161
238960,0,0,2018-06-03,True,570.8,550923,4923666
1091500,0,0,2020-12-10,True,120.0,550923,310756
413150,0,0,2021-08-26,True,5.5,552368,21897385
588650,0,0,2021-11-30,True,4.0,552368,34119227
400,0,0,2021-12-22,True,8.3,552368,25232197
438100,0,0,2022-09-17,False,0.8,552368,15996397
311210,0,0,2020-09-08,True,37.4,554035,34608285
848450,0,0,2020-11-27,True,7.4,554035,33813001
518790,0,0,2020-12-03,True,85.9,554035,2684344
942970,0,0,2020-04-01,True,7.0,556652,40582236
519190,0,0,2021-02-18,True,2.0,556652,40591138
20900,0,0,2020-11-04,True,53.8,557337,35486532
233290,0,0,2020-11-25,True,12.1,557337,29314941
55230,0,0,2020-12-05,True,58.9,557337,15265333
12210,0,0,2020-12-28,True,119.5,557337,25599346
110800,0,0,2021-01-01,True,38.1,557337,20835564
365670,0,0,2021-02-22,True,9.7,557337,37356835
6880,0,0,2021-02-26,True,13.1,557337,29350070
206420,0,0,2021-03-25,True,47.0,557337,35272644
9480,0,0,2021-04-18,True,41.1,557337,31128194
203160,0,0,2021-05-03,True,13.9,557337,33969051
305620,0,0,2021-05-30,True,3.4,557337,26242216
259080,0,0,2021-05-30,True,1.0,557337,29065712
268050,0,0,2021-05-30,True,76.6,557337,31655729
8190,0,0,2021-05-30,True,2.6,557337,34867233
238320,0,0,2021-06-26,True,21.1,557337,22281436
12200,0,0,2021-07-07,True,10.1,557337,11069751
20920,0,0,2021-07-13,True,45.7,557337,34355229
414700,0,0,2021-07-26,True,13.8,557337,34678554
552520,0,0,2021-08-11,True,29.7,557337,26271218
239140,0,0,2021-08-21,True,5.4,557337,25190090
4500,0,0,2021-09-06,True,10.7,557337,34308589
601430,0,0,2021-10-31,True,45.6,557337,31569656
298110,0,0,2021-12-08,True,52.3,557337,27237922
319510,0,0,2022-01-10,True,2.5,557337,26595894
332800,0,0,2022-01-14,True,7.7,557337,26225989
301910,0,0,2022-01-19,True,22.6,557337,31044391
617290,3,4,2022-04-16,True,61.3,557337,23444285
1930,0,0,2022-06-03,True,1.2,557337,29515919
268910,0,0,2022-08-26,True,3.7,557337,15812771
108710,0,0,2022-08-26,True,9.8,557337,27059163
543900,0,0,2022-08-26,True,27.1,557337,33003308
700330,0,0,2020-01-07,True,57.0,558404,39331826
220,0,0,2020-01-28,True,60.5,558404,36379662
223470,0,0,2020-09-06,True,24.6,558404,22688385
220200,0,0,2013-06-28,True,453.3,559337,13871396
304390,0,0,2018-11-25,True,500.3,559337,5293720
424030,0,0,2018-12-03,True,8.6,559337,9529751
203770,0,0,2020-03-14,True,340.1,559337,9128032
236850,0,0,2020-04-15,True,624.0,559337,5677803
435150,0,0,2020-06-28,True,51.5,559337,3052004
1174180,0,0,2020-12-16,True,78.5,559337,4694769
1817070,0,0,2022-08-13,True,20.7,559337,1396840
582160,0,0,2020-02-10,False,39.1,559437,14816448
255710,0,0,2020-04-07,True,78.8,559437,18369558
1085510,0,0,2021-06-01,True,26.4,559437,11568475
1057700,0,0,2021-06-22,True,17.0,559437,28741674
535930,0,0,2021-07-15,False,21.3,559437,16956113
391540,0,0,2019-12-14,True,44.7,560476,21999080
1201240,0,0,2020-08-26,True,117.1,560476,15926261
434730,0,0,2020-08-26,True,7.4,560476,38048218
1222670,2,0,2020-12-01,True,130.1,560476,23997876
537110,0,0,2021-06-08,True,8.2,560476,32547952
1392820,0,0,2021-06-24,True,0.8,560476,31500218
12200,0,0,2020-01-04,True,57.4,562722,9424843
271590,0,0,2020-02-07,True,271.5,562722,364600
440,0,0,2020-02-18,True,0.4,562722,25239455
289650,0,0,2020-02-21,True,41.8,562722,9806883
240,0,0,2020-02-21,True,5.8,562722,11111682
838310,4,0,2018-05-24,True,7.1,563820,12006384
341800,3,0,2018-11-22,True,35.2,563820,8657718
601050,0,0,2019-06-28,True,73.1,563820,6168271
219740,0,0,2021-01-19,True,3.4,564477,26489904
774181,0,0,2021-07-02,True,17.2,564477,24947011
871720,0,0,2021-10-03,True,4.8,564477,37300233
1097840,0,0,2021-11-30,True,32.9,564477,22191272
207610,0,0,2022-01-07,True,14.3,564477,32024507
239140,0,0,2022-11-21,True,206.0,564477,25239302
214490,0,0,2014-10-19,True,123.0,571647,10370241
377160,8,0,2017-05-28,False,3.0,571647,271874
460930,0,0,2018-05-07,True,495.6,571647,13331126
552520,0,0,2019-01-03,False,41.3,571647,13239646
782330,0,0,2020-04-01,True,128.2,571647,12983710
1172380,0,0,2020-08-18,True,165.9,571647,6806868
12210,0,0,2021-06-14,False,78.0,571647,8593502
359320,0,0,2021-11-29,True,916.2,571647,8218687
605740,0,0,2020-01-10,True,29.1,572680,16680785
945360,0,0,2020-11-20,True,65.5,572680,17534764
655500,0,0,2021-04-14,True,468.5,572680,7654401
646910,0,0,2021-09-22,True,31.1,572680,10990018
884660,0,0,2020-12-06,True,25.8,576710,32946447
1091500,2,0,2020-12-12,True,5.1,576710,18845104
823130,0,0,2021-04-05,True,9.9,576710,32058642
552100,0,0,2019-11-08,True,492.1,578134,6271614
387990,0,0,2020-08-29,False,9.6,578134,25862526
960910,2,4,2020-12-20,False,1.1,578134,15658285
1016920,0,0,2021-01-21,False,0.6,578134,21142278
686200,0,0,2021-02-13,True,51.3,578134,30699818
1088790,6,4,2021-04-30,True,43.8,578134,25472051
636480,0,0,2021-05-24,True,85.1,578134,10606735
221040,0,0,2014-01-05,True,17.7,578269,12844795
108600,0,0,2014-03-06,True,26.3,578269,20099655
252490,3,0,2014-03-24,True,546.3,578269,1658386
246900,0,0,2014-04-06,True,5.8,578269,6942506
261640,0,0,2014-10-31,True,47.6,578269,7538212
211820,4,0,2014-11-26,True,143.1,578269,14698607
65800,0,0,2015-01-22,True,134.5,578269,16399457
344760,0,0,2015-04-28,True,31.0,578269,39682796
299740,17,20,2015-11-27,True,25.6,578269,11726275
346110,2,0,2016-02-04,True,92.5,578269,18686495
221100,0,0,2016-04-25,True,1.8,578269,16458698
208650,0,0,2021-10-17,True,19.8,578515,36243196
1293830,0,0,2021-11-29,True,74.5,578515,21355897
368500,0,0,2022-01-01,True,8.9,578515,21904423
1593500,2,0,2022-01-16,True,38.9,578515,6219026
233450,0,0,2020-04-26,True,4.2,579290,21773458
1085660,2,0,2021-01-27,False,164.8,579290,34172610
1366540,2,0,2021-02-02,True,7.2,579290,27727110
319630,0,0,2020-02-28,False,0.6,579545,11072048
379720,0,0,2020-03-17,True,8.6,579545,15824490
812140,0,0,2020-05-24,True,314.7,579545,23520099
1057090,0,0,2021-02-18,True,17.6,579545,22420046
976310,138,50,2021-05-04,False,40.1,579545,15616753
537800,44,0,2020-06-13,True,31.2,586447,35418509
205910,0,0,2014-06-17,True,3.4,589842,37040950
22230,2,0,2014-10-19,True,6.5,589842,29720097
304410,0,0,2014-10-21,True,0.4,589842,12102186
330830,0,0,2014-12-21,True,12.0,589842,38823182
382490,0,0,2015-08-29,True,4.6,589842,36705123
367580,0,0,2015-09-05,True,1.3,589842,29651811
2600,0,0,2015-12-16,True,32.5,589842,17576745
620,0,0,2016-08-06,True,20.7,589842,19610648
488790,0,0,2017-10-19,True,41.0,589842,6677584
289070,0,0,2018-05-29,True,157.7,589842,5757782
285900,0,0,2019-12-13,False,0.6,589842,19215487
730,3,0,2014-02-14,True,621.6,589916,2698901
304390,0,0,2020-03-18,True,11.8,591064,5436556
225540,0,0,2020-03-27,True,3.9,591064,12010588
1238810,0,0,2020-09-25,True,35.4,591064,7081068
289650,0,0,2020-10-18,True,8.6,591064,9956783
674940,0,0,2020-10-19,True,3.8,591064,7922557
255710,0,0,2020-02-10,True,13.8,592800,2682800
739630,0,0,2022-05-25,True,123.6,592800,2182029
1592190,0,0,2022-10-02,True,69.9,592800,5492856
17390,0,0,2020-10-23,True,5.6,593364,15742758
1238040,2,0,2020-10-26,False,12.4,593364,9749985
945360,0,0,2020-11-15,True,49.3,593364,19639849
431960,0,0,2020-12-13,True,245.2,593364,833377
397540,0,0,2021-01-01,True,185.5,593364,238209
1139900,0,0,2021-01-02,True,16.4,593364,17592995
457140,0,3,2020-05-18,True,70.6,596531,9685543
1167630,0,0,2020-11-28,True,32.6,596531,12511640
271590,2,0,2022-11-12,True,78.0,596531,899407
294100,0,0,2022-11-25,True,142.2,596531,2685542
761890,0,0,2019-11-09,True,276.3,597723,33656917
980610,0,0,2021-08-30,True,2.0,597723,40441441
108600,0,0,2022-01-04,True,49.9,597723,25324943
431960,0,0,2020-11-01,True,49.1,597787,5693347
604240,0,0,2020-12-24,True,17.2,597787,32079376
1290490,0,0,2021-10-17,True,3.5,597787,33197267
960090,0,0,2021-11-12,True,23.1,597787,17432501
359550,0,0,2020-09-30,True,411.7,599063,25202205
220,0,0,2020-11-30,True,11.5,599063,27207565
616560,0,0,2020-12-03,True,12.1,599063,32751408
489830,0,0,2021-11-09,False,56.1,599063,25132634
1092790,0,0,2022-05-13,False,23.9,599063,21982598
362890,0,0,2022-06-11,True,27.6,599063,36292176
967050,0,0,2021-01-25,False,9.1,599321,34780325
1396240,2,0,2021-05-08,True,5.7,599321,28240156
788770,0,0,2021-05-08,True,6.5,599321,37730475
350640,0,0,2021-05-15,True,6.5,599321,30384210
220,0,0,2020-01-28,True,0.4,600690,27187004
1286830,0,0,2020-11-27,True,0.3,600690,6244401
412020,0,0,2021-11-24,True,82.7,600690,25844454
1593500,2,0,2022-01-14,True,22.3,600690,25673392
1407200,0,0,2022-06-06,True,304.6,600690,21968269
243970,0,0,2016-01-24,True,163.1,602469,17855036
550,0,0,2020-12-29,False,142.2,603799,25060233
1085510,0,0,2021-10-02,True,0.5,603799,30385230
853770,0,0,2022-03-13,True,3.4,603799,32150538
8190,2,0,2014-03-27,True,19.8,604071,34827700
50130,0,0,2014-06-03,True,18.2,604071,17968083
104900,0,0,2014-06-08,True,5.2,604071,27756413
203140,0,0,2014-06-21,True,14.2,604071,19350961
204100,0,0,2014-01-30,True,17.0,605040,8080569
224760,0,0,2014-07-14,True,11.8,605040,31266776
225080,0,0,2014-07-15,True,3.8,605040,35730994
250320,0,0,2014-07-17,True,8.5,605040,27142430
261030,0,0,2014-09-14,True,9.2,605040,31948743
232430,0,0,2014-09-17,True,4.0,605040,32593329
219150,0,0,2014-10-09,True,6.3,605040,25059986
232790,0,0,2015-07-23,True,17.0,605040,40297973
210970,0,0,2017-04-28,True,20.2,605040,27738732
304430,0,0,2017-04-28,True,4.7,605040,34824388
383870,0,0,2017-04-28,True,7.5,605040,36416794
257850,0,0,2017-08-31,True,11.8,605040,21615346
368370,8,0,2017-08-31,True,4.6,605040,29393251
236390,0,0,2019-12-30,True,9.7,608207,18136440
222880,16,0,2020-03-27,False,20.4,608207,30204712
945360,0,0,2020-10-05,False,62.9,608207,18268717
107410,2,0,2020-11-22,False,125.8,608207,3609369
960090,0,0,2021-01-01,True,46.3,608207,19230526
1557740,0,0,2021-05-09,True,9.9,608207,6965868
242860,2,0,2021-08-15,True,81.4,608207,18581543
447040,0,0,2021-08-15,True,31.9,608207,20722724
378610,0,0,2017-07-01,True,6.5,609659,29536031
48700,0,0,2019-02-07,True,470.3,609659,14611849
629730,0,0,2019-04-05,True,40.0,609659,36478752
678960,5,0,2019-10-03,False,10.0,609659,9441273
1167450,0,0,2020-02-21,True,25.7,612195,10899985
49520,0,0,2020-03-03,False,0.3,612195,24923067
379720,0,0,2020-03-12,True,32.6,612195,6476070
261570,0,0,2020-03-19,True,0.3,612195,23644279
203160,0,0,2020-03-21,True,19.8,612195,35266196
582160,0,0,2020-03-26,False,0.7,612195,23692739
242050,0,0,2020-04-15,False,9.8,612195,20299492
374320,0,0,2020-04-27,True,170.0,612195,21794175
